01:51:59 [INFO] Opening target process: csgo.exe
10:54:59 [INFO] Found netvar: m_iFOV => 0x31E4
10:54:59 [INFO] Found netvar: m_iGlowIndex => 0xA420
10:54:59 [INFO] Found netvar: m_iHealth => 0x100
10:54:59 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
10:54:59 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
10:54:59 [INFO] Found netvar: m_iObserverMode => 0x3378
10:54:59 [INFO] Found netvar: m_iShotsFired => 0xA390
10:54:59 [INFO] Found netvar: m_iState => 0x3258
10:54:59 [INFO] Found netvar: m_iTeamNum => 0xF4
10:54:59 [INFO] Found netvar: m_lifeState => 0x25F
10:54:59 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
10:54:59 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
10:54:59 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
10:54:59 [INFO] Found netvar: m_nForceBone => 0x268C
10:54:59 [INFO] Found netvar: m_nTickBase => 0x3430
10:54:59 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
10:54:59 [INFO] Found netvar: m_szCustomName => 0x303C
10:54:59 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
10:54:59 [INFO] Found netvar: m_vecOrigin => 0x138
10:54:59 [INFO] Found netvar: m_vecVelocity => 0x114
10:54:59 [INFO] Found netvar: m_vecViewOffset => 0x108
10:54:59 [INFO] Found netvar: m_viewPunchAngle => 0x3020
10:54:59 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
10:54:59 [INFO] Found netvar: m_clrRender => 0x70
10:54:59 [INFO] Found netvar: m_flC4Blow => 0x2990
10:54:59 [INFO] Found netvar: m_flTimerLength => 0x2994
10:54:59 [INFO] Found netvar: m_flDefuseLength => 0x29A8
10:54:59 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
10:54:59 [INFO] Found netvar: cs_gamerules_data => 0x0
10:54:59 [INFO] Found netvar: m_SurvivalRules => 0xCF8
10:54:59 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
10:54:59 [INFO] Found netvar: m_bIsValveDS => 0x75
10:54:59 [INFO] Found netvar: m_bFreezePeriod => 0x20
10:54:59 [INFO] Found netvar: m_bBombPlanted => 0x99D
10:54:59 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
10:54:59 [INFO] Found netvar: m_flSimulationTime => 0x268
10:54:59 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
10:54:59 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
10:54:59 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
10:54:59 [INFO] Found netvar: m_flNextAttack => 0x2D70
10:54:59 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
10:54:59 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
10:54:59 [INFO] Found netvar: m_bStartedArming => 0x33F0
10:54:59 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
10:54:59 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
10:54:59 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
10:54:59 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
10:54:59 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
10:54:59 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
10:54:59 [INFO] Finished netvar scanning: 85/85 items successful
13:31:50 [INFO] Opening target process: csgo.exe
13:31:50 [INFO] Starting signature scanning: 57 items
13:31:50 [INFO] Found signature: dwClientState => 0x589DD4
13:31:50 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
13:31:50 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
13:31:50 [INFO] Found signature: dwClientState_Map => 0x28C
13:31:50 [INFO] Found signature: dwClientState_MapDirectory => 0x188
13:31:50 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
13:31:50 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
13:31:50 [INFO] Found signature: dwClientState_State => 0x108
13:31:50 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
13:31:50 [INFO] Found signature: clientstate_delta_ticks => 0x174
13:31:50 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
13:31:50 [INFO] Found signature: clientstate_choked_commands => 0x4D28
13:31:50 [INFO] Found signature: clientstate_net_channel => 0x9C
13:31:51 [INFO] Found signature: dwEntityList => 0x4D5442C
13:31:51 [INFO] Found signature: dwForceAttack => 0x3185984
13:31:51 [INFO] Found signature: dwForceAttack2 => 0x3185990
13:31:51 [INFO] Found signature: dwForceBackward => 0x31859D8
13:31:51 [INFO] Found signature: dwForceForward => 0x31859B4
13:31:51 [INFO] Found signature: dwForceJump => 0x51FE044
13:31:51 [INFO] Found signature: dwForceLeft => 0x31859CC
13:31:51 [INFO] Found signature: dwForceRight => 0x31859F0
13:31:51 [INFO] Found signature: dwGameDir => 0x6285F8
13:31:51 [INFO] Found signature: dwGameRulesProxy => 0x527133C
13:31:51 [INFO] Found signature: dwGetAllClasses => 0xD6623C
13:31:51 [INFO] Found signature: dwGlobalVars => 0x589AD8
13:31:51 [INFO] Found signature: dwGlowObjectManager => 0x529C208
13:31:51 [INFO] Found signature: dwInput => 0x51A5A08
13:31:51 [INFO] Found signature: dwInterfaceLinkList => 0x908964
13:31:51 [INFO] Found signature: dwLocalPlayer => 0xD3FC5C
13:31:51 [INFO] Found signature: dwMouseEnable => 0xD45800
13:31:51 [INFO] Found signature: dwMouseEnablePtr => 0xD457D0
13:31:51 [INFO] Found signature: dwPlayerResource => 0x3183D10
13:31:51 [INFO] Found signature: dwRadarBase => 0x518919C
13:31:51 [INFO] Found signature: dwSensitivity => 0xD4569C
13:31:51 [INFO] Found signature: dwSensitivityPtr => 0xD45670
13:31:51 [INFO] Found signature: dwSetClanTag => 0x89E50
13:31:51 [INFO] Found signature: dwViewMatrix => 0x4D45D74
13:31:51 [INFO] Found signature: dwWeaponTable => 0x51A64C8
13:31:51 [INFO] Found signature: dwWeaponTableIndex => 0x325C
13:31:51 [INFO] Found signature: dwYawPtr => 0xD45460
13:31:51 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD4A700
13:31:51 [INFO] Found signature: dwbSendPackets => 0xD418A
13:31:51 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
13:31:51 [INFO] Found signature: m_pStudioHdr => 0x294C
13:31:51 [INFO] Found signature: m_yawClassPtr => 0xD45460
13:31:51 [INFO] Found signature: m_pitchClassPtr => 0x5189438
13:31:51 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
13:31:51 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
13:31:51 [INFO] Found signature: m_bDormant => 0xED
13:31:51 [INFO] Found signature: model_ambient_min => 0x58CE4C
13:31:51 [INFO] Found signature: set_abs_angles => 0x1D7C50
13:31:51 [INFO] Found signature: set_abs_origin => 0x1D7A90
13:31:51 [INFO] Found signature: is_c4_owner => 0x3B0910
13:31:51 [INFO] Found signature: force_update_spectator_glow => 0x3A3E82
13:31:51 [INFO] Found signature: anim_overlays => 0x2980
13:31:51 [INFO] Found signature: m_flSpawnTime => 0xA370
13:31:51 [INFO] Found signature: find_hud_element => 0x30E14F10
13:31:51 [INFO] Finished signature scanning: 57/57 items successful
13:31:51 [INFO] Starting netvar scanning: 85 items
13:31:51 [INFO] Found netvar: m_ArmorValue => 0xB378
13:31:51 [INFO] Found netvar: m_Collision => 0x320
13:31:51 [INFO] Found netvar: m_CollisionGroup => 0x474
13:31:51 [INFO] Found netvar: m_Local => 0x2FBC
13:31:51 [INFO] Found netvar: m_MoveType => 0x25B
13:31:51 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
13:31:51 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
13:31:51 [INFO] Found netvar: m_aimPunchAngle => 0x302C
13:31:51 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
13:31:51 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
13:31:51 [INFO] Found netvar: m_bHasDefuser => 0xB388
13:31:51 [INFO] Found netvar: m_bHasHelmet => 0xB36C
13:31:51 [INFO] Found netvar: m_bInReload => 0x3238
13:31:51 [INFO] Found netvar: m_bIsDefusing => 0x3930
13:31:51 [INFO] Found netvar: m_bIsScoped => 0x3928
13:31:51 [INFO] Found netvar: m_bSpotted => 0x93D
13:31:51 [INFO] Found netvar: m_bSpottedByMask => 0x980
13:31:51 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
13:31:51 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
13:31:51 [INFO] Found netvar: m_fFlags => 0x104
13:31:51 [INFO] Found netvar: m_flFallbackWear => 0x31D0
13:31:51 [INFO] Found netvar: m_flFlashDuration => 0xA420
13:31:51 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
13:31:51 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
13:31:51 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
13:31:51 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
13:31:51 [INFO] Found netvar: m_hObserverTarget => 0x338C
13:31:51 [INFO] Found netvar: m_hOwner => 0x29CC
13:31:51 [INFO] Found netvar: m_hOwnerEntity => 0x14C
13:31:51 [INFO] Found netvar: m_iAccountID => 0x2FC8
13:31:51 [INFO] Found netvar: m_iClip1 => 0x3264
13:31:51 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
13:31:51 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
13:31:51 [INFO] Found netvar: m_iCrosshairId => 0xB388
13:31:51 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
13:31:51 [INFO] Found netvar: m_iFOVStart => 0x31E8
13:31:51 [INFO] Found netvar: m_iFOV => 0x31E4
13:31:51 [INFO] Found netvar: m_iGlowIndex => 0xA420
13:31:51 [INFO] Found netvar: m_iHealth => 0x100
13:31:51 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
13:31:51 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
13:31:51 [INFO] Found netvar: m_iObserverMode => 0x3378
13:31:51 [INFO] Found netvar: m_iShotsFired => 0xA390
13:31:51 [INFO] Found netvar: m_iState => 0x3258
13:31:51 [INFO] Found netvar: m_iTeamNum => 0xF4
13:31:51 [INFO] Found netvar: m_lifeState => 0x25F
13:31:51 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
13:31:51 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
13:31:51 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
13:31:51 [INFO] Found netvar: m_nForceBone => 0x268C
13:31:51 [INFO] Found netvar: m_nTickBase => 0x3430
13:31:51 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
13:31:51 [INFO] Found netvar: m_szCustomName => 0x303C
13:31:51 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
13:31:51 [INFO] Found netvar: m_vecOrigin => 0x138
13:31:51 [INFO] Found netvar: m_vecVelocity => 0x114
13:31:51 [INFO] Found netvar: m_vecViewOffset => 0x108
13:31:51 [INFO] Found netvar: m_viewPunchAngle => 0x3020
13:31:51 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
13:31:51 [INFO] Found netvar: m_clrRender => 0x70
13:31:51 [INFO] Found netvar: m_flC4Blow => 0x2990
13:31:51 [INFO] Found netvar: m_flTimerLength => 0x2994
13:31:51 [INFO] Found netvar: m_flDefuseLength => 0x29A8
13:31:51 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
13:31:51 [INFO] Found netvar: cs_gamerules_data => 0x0
13:31:51 [INFO] Found netvar: m_SurvivalRules => 0xCF8
13:31:51 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
13:31:51 [INFO] Found netvar: m_bIsValveDS => 0x75
13:31:51 [INFO] Found netvar: m_bFreezePeriod => 0x20
13:31:51 [INFO] Found netvar: m_bBombPlanted => 0x99D
13:31:51 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
13:31:51 [INFO] Found netvar: m_flSimulationTime => 0x268
13:31:51 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
13:31:51 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
13:31:51 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
13:31:51 [INFO] Found netvar: m_flNextAttack => 0x2D70
13:31:51 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
13:31:51 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
13:31:51 [INFO] Found netvar: m_bStartedArming => 0x33F0
13:31:51 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
13:31:51 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
13:31:51 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
13:31:51 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
13:31:51 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
13:31:51 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
13:31:51 [INFO] Finished netvar scanning: 85/85 items successful
23:01:56 [INFO] Opening target process: csgo.exe
23:01:56 [INFO] Starting signature scanning: 57 items
23:01:56 [INFO] Found signature: dwClientState => 0x589DD4
23:01:56 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
23:01:56 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
23:01:56 [INFO] Found signature: dwClientState_Map => 0x28C
23:01:56 [INFO] Found signature: dwClientState_MapDirectory => 0x188
23:01:56 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
23:01:56 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
23:01:56 [INFO] Found signature: dwClientState_State => 0x108
23:01:56 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
23:01:56 [INFO] Found signature: clientstate_delta_ticks => 0x174
23:01:56 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
23:01:56 [INFO] Found signature: clientstate_choked_commands => 0x4D28
23:01:56 [INFO] Found signature: clientstate_net_channel => 0x9C
23:01:56 [INFO] Found signature: dwEntityList => 0x4D4F1FC
23:01:56 [INFO] Found signature: dwForceAttack => 0x3180754
23:01:56 [INFO] Found signature: dwForceAttack2 => 0x3180760
23:01:56 [INFO] Found signature: dwForceBackward => 0x31807A8
23:01:56 [INFO] Found signature: dwForceForward => 0x3180784
23:01:56 [INFO] Found signature: dwForceJump => 0x51F8E14
23:01:56 [INFO] Found signature: dwForceLeft => 0x318079C
23:01:56 [INFO] Found signature: dwForceRight => 0x31807C0
23:01:56 [INFO] Found signature: dwGameDir => 0x6285F8
23:01:56 [INFO] Found signature: dwGameRulesProxy => 0x526C114
23:01:56 [INFO] Found signature: dwGetAllClasses => 0xD6123C
23:01:56 [INFO] Found signature: dwGlobalVars => 0x589AD8
23:01:56 [INFO] Found signature: dwGlowObjectManager => 0x5296FB0
23:01:56 [INFO] Found signature: dwInput => 0x51A07D8
23:01:56 [INFO] Found signature: dwInterfaceLinkList => 0x905024
23:01:56 [INFO] Found signature: dwLocalPlayer => 0xD3AC5C
23:01:56 [INFO] Found signature: dwMouseEnable => 0xD40800
23:01:56 [INFO] Found signature: dwMouseEnablePtr => 0xD407D0
23:01:56 [INFO] Found signature: dwPlayerResource => 0x317EAE0
23:01:56 [INFO] Found signature: dwRadarBase => 0x5183F6C
23:01:56 [INFO] Found signature: dwSensitivity => 0xD4069C
23:01:56 [INFO] Found signature: dwSensitivityPtr => 0xD40670
23:01:56 [INFO] Found signature: dwSetClanTag => 0x89E50
23:01:56 [INFO] Found signature: dwViewMatrix => 0x4D40B44
23:01:56 [INFO] Found signature: dwWeaponTable => 0x51A1298
23:01:56 [INFO] Found signature: dwWeaponTableIndex => 0x325C
23:01:56 [INFO] Found signature: dwYawPtr => 0xD40460
23:01:56 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD45700
23:01:56 [INFO] Found signature: dwbSendPackets => 0xD420A
23:01:56 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
23:01:56 [INFO] Found signature: m_pStudioHdr => 0x294C
23:01:56 [INFO] Found signature: m_yawClassPtr => 0xD40460
23:01:56 [INFO] Found signature: m_pitchClassPtr => 0x5184208
23:01:56 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
23:01:56 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
23:01:56 [INFO] Found signature: m_bDormant => 0xED
23:01:56 [INFO] Found signature: model_ambient_min => 0x58CE4C
23:01:56 [INFO] Found signature: set_abs_angles => 0x1D4110
23:01:56 [INFO] Found signature: set_abs_origin => 0x1D3F50
23:01:56 [INFO] Found signature: is_c4_owner => 0x3ACDF0
23:01:56 [INFO] Found signature: force_update_spectator_glow => 0x3A0362
23:01:56 [INFO] Found signature: anim_overlays => 0x2980
23:01:56 [INFO] Found signature: m_flSpawnTime => 0xA370
23:01:56 [INFO] Found signature: find_hud_element => 0x3A241330
23:01:56 [INFO] Finished signature scanning: 57/57 items successful
23:01:56 [INFO] Starting netvar scanning: 85 items
23:01:56 [INFO] Found netvar: m_ArmorValue => 0xB378
23:01:56 [INFO] Found netvar: m_Collision => 0x320
23:01:56 [INFO] Found netvar: m_CollisionGroup => 0x474
23:01:56 [INFO] Found netvar: m_Local => 0x2FBC
23:01:56 [INFO] Found netvar: m_MoveType => 0x25B
23:01:56 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
23:01:56 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
23:01:56 [INFO] Found netvar: m_aimPunchAngle => 0x302C
23:01:56 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
23:01:56 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
23:01:56 [INFO] Found netvar: m_bHasDefuser => 0xB388
23:01:56 [INFO] Found netvar: m_bHasHelmet => 0xB36C
23:01:56 [INFO] Found netvar: m_bInReload => 0x3238
23:01:56 [INFO] Found netvar: m_bIsDefusing => 0x3930
23:01:56 [INFO] Found netvar: m_bIsScoped => 0x3928
23:01:56 [INFO] Found netvar: m_bSpotted => 0x93D
23:01:56 [INFO] Found netvar: m_bSpottedByMask => 0x980
23:01:56 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
23:01:57 [INFO] Found netvar: m_fAccuracyPenalty => 0x3330
23:01:57 [INFO] Found netvar: m_fFlags => 0x104
23:01:57 [INFO] Found netvar: m_flFallbackWear => 0x31D0
23:01:57 [INFO] Found netvar: m_flFlashDuration => 0xA420
23:01:57 [INFO] Found netvar: m_flFlashMaxAlpha => 0xA41C
23:01:57 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3238
23:01:57 [INFO] Found netvar: m_hActiveWeapon => 0x2EF8
23:01:57 [INFO] Found netvar: m_hMyWeapons => 0x2EF8
23:01:57 [INFO] Found netvar: m_hObserverTarget => 0x338C
23:01:57 [INFO] Found netvar: m_hOwner => 0x29CC
23:01:57 [INFO] Found netvar: m_hOwnerEntity => 0x14C
23:01:57 [INFO] Found netvar: m_iAccountID => 0x2FC8
23:01:57 [INFO] Found netvar: m_iClip1 => 0x3264
23:01:57 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
23:01:57 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
23:01:57 [INFO] Found netvar: m_iCrosshairId => 0xB388
23:01:57 [INFO] Found netvar: m_iEntityQuality => 0x2FAC
23:01:57 [INFO] Found netvar: m_iFOVStart => 0x31E8
23:01:57 [INFO] Found netvar: m_iFOV => 0x31E4
23:01:57 [INFO] Found netvar: m_iGlowIndex => 0xA420
23:01:57 [INFO] Found netvar: m_iHealth => 0x100
23:01:57 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FAA
23:01:57 [INFO] Found netvar: m_iItemIDHigh => 0x2FC0
23:01:57 [INFO] Found netvar: m_iObserverMode => 0x3378
23:01:57 [INFO] Found netvar: m_iShotsFired => 0xA390
23:01:57 [INFO] Found netvar: m_iState => 0x3258
23:01:57 [INFO] Found netvar: m_iTeamNum => 0xF4
23:01:57 [INFO] Found netvar: m_lifeState => 0x25F
23:01:57 [INFO] Found netvar: m_nFallbackPaintKit => 0x31C8
23:01:57 [INFO] Found netvar: m_nFallbackSeed => 0x31CC
23:01:57 [INFO] Found netvar: m_nFallbackStatTrak => 0x31D4
23:01:57 [INFO] Found netvar: m_nForceBone => 0x268C
23:01:57 [INFO] Found netvar: m_nTickBase => 0x3430
23:01:57 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
23:01:57 [INFO] Found netvar: m_szCustomName => 0x303C
23:01:57 [INFO] Found netvar: m_szLastPlaceName => 0x35B4
23:01:57 [INFO] Found netvar: m_vecOrigin => 0x138
23:01:57 [INFO] Found netvar: m_vecVelocity => 0x114
23:01:57 [INFO] Found netvar: m_vecViewOffset => 0x108
23:01:57 [INFO] Found netvar: m_viewPunchAngle => 0x3020
23:01:57 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31D4
23:01:57 [INFO] Found netvar: m_clrRender => 0x70
23:01:57 [INFO] Found netvar: m_flC4Blow => 0x2990
23:01:57 [INFO] Found netvar: m_flTimerLength => 0x2994
23:01:57 [INFO] Found netvar: m_flDefuseLength => 0x29A8
23:01:57 [INFO] Found netvar: m_flDefuseCountDown => 0x29AC
23:01:57 [INFO] Found netvar: cs_gamerules_data => 0x0
23:01:57 [INFO] Found netvar: m_SurvivalRules => 0xCF8
23:01:57 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1320
23:01:57 [INFO] Found netvar: m_bIsValveDS => 0x75
23:01:57 [INFO] Found netvar: m_bFreezePeriod => 0x20
23:01:57 [INFO] Found netvar: m_bBombPlanted => 0x99D
23:01:57 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
23:01:57 [INFO] Found netvar: m_flSimulationTime => 0x268
23:01:57 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x3A90
23:01:57 [INFO] Found netvar: m_angEyeAnglesX => 0xB37C
23:01:57 [INFO] Found netvar: m_angEyeAnglesY => 0xB380
23:01:57 [INFO] Found netvar: m_flNextAttack => 0x2D70
23:01:57 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
23:01:57 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28BC
23:01:57 [INFO] Found netvar: m_bStartedArming => 0x33F0
23:01:57 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
23:01:57 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
23:01:57 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
23:01:57 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
23:01:57 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
23:01:57 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
23:01:57 [INFO] Finished netvar scanning: 85/85 items successful
14:55:42 [INFO] Opening target process: csgo.exe
14:55:42 [INFO] Starting signature scanning: 57 items
14:55:42 [INFO] Found signature: dwClientState => 0x589DD4
14:55:42 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
14:55:42 [INFO] Found signature: dwClientState_IsHLTV => 0x4D40
14:55:42 [INFO] Found signature: dwClientState_Map => 0x28C
14:55:42 [INFO] Found signature: dwClientState_MapDirectory => 0x188
14:55:42 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
14:55:42 [INFO] Found signature: dwClientState_PlayerInfo => 0x52B8
14:55:42 [INFO] Found signature: dwClientState_State => 0x108
14:55:42 [INFO] Found signature: dwClientState_ViewAngles => 0x4D88
14:55:42 [INFO] Found signature: clientstate_delta_ticks => 0x174
14:55:42 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D24
14:55:42 [INFO] Found signature: clientstate_choked_commands => 0x4D28
14:55:42 [INFO] Found signature: clientstate_net_channel => 0x9C
14:55:43 [INFO] Found signature: dwEntityList => 0x4D4F1FC
14:55:43 [INFO] Found signature: dwForceAttack => 0x3180754
14:55:43 [INFO] Found signature: dwForceAttack2 => 0x3180760
14:55:43 [INFO] Found signature: dwForceBackward => 0x31807A8
14:55:43 [INFO] Found signature: dwForceForward => 0x3180784
14:55:43 [INFO] Found signature: dwForceJump => 0x51F8E14
14:55:43 [INFO] Found signature: dwForceLeft => 0x318079C
14:55:43 [INFO] Found signature: dwForceRight => 0x31807C0
14:55:43 [INFO] Found signature: dwGameDir => 0x6285F8
14:55:43 [INFO] Found signature: dwGameRulesProxy => 0x526C114
14:55:43 [INFO] Found signature: dwGetAllClasses => 0xD6123C
14:55:43 [INFO] Found signature: dwGlobalVars => 0x589AD8
14:55:43 [INFO] Found signature: dwGlowObjectManager => 0x5296FB0
14:55:43 [INFO] Found signature: dwInput => 0x51A07D8
14:55:43 [INFO] Found signature: dwInterfaceLinkList => 0x905024
14:55:43 [INFO] Found signature: dwLocalPlayer => 0xD3AC5C
14:55:43 [INFO] Found signature: dwMouseEnable => 0xD40800
14:55:43 [INFO] Found signature: dwMouseEnablePtr => 0xD407D0
14:55:43 [INFO] Found signature: dwPlayerResource => 0x317EAE0
14:55:43 [INFO] Found signature: dwRadarBase => 0x5183F6C
14:55:43 [INFO] Found signature: dwSensitivity => 0xD4069C
14:55:43 [INFO] Found signature: dwSensitivityPtr => 0xD40670
14:55:43 [INFO] Found signature: dwSetClanTag => 0x89E50
14:55:43 [INFO] Found signature: dwViewMatrix => 0x4D40B44
14:55:43 [INFO] Found signature: dwWeaponTable => 0x51A1298
14:55:43 [INFO] Found signature: dwWeaponTableIndex => 0x325C
14:55:43 [INFO] Found signature: dwYawPtr => 0xD40460
14:55:43 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xD45700
14:55:43 [INFO] Found signature: dwbSendPackets => 0xD420A
14:55:43 [INFO] Found signature: dwppDirect3DDevice9 => 0xA7030
14:55:43 [INFO] Found signature: m_pStudioHdr => 0x294C
14:55:43 [INFO] Found signature: m_yawClassPtr => 0xD40460
14:55:43 [INFO] Found signature: m_pitchClassPtr => 0x5184208
14:55:43 [INFO] Found signature: interface_engine_cvar => 0x3E9EC
14:55:43 [INFO] Found signature: convar_name_hash_table => 0x2F0F8
14:55:43 [INFO] Found signature: m_bDormant => 0xED
14:55:43 [INFO] Found signature: model_ambient_min => 0x58CE4C
14:55:43 [INFO] Found signature: set_abs_angles => 0x1D4110
14:55:43 [INFO] Found signature: set_abs_origin => 0x1D3F50
14:55:43 [INFO] Found signature: is_c4_owner => 0x3ACDF0
14:55:43 [INFO] Found signature: force_update_spectator_glow => 0x3A0362
14:55:43 [INFO] Found signature: anim_overlays => 0x2980
14:55:43 [INFO] Found signature: m_flSpawnTime => 0xA370
14:55:43 [INFO] Found signature: find_hud_element => 0x3B721330
14:55:43 [INFO] Finished signature scanning: 57/57 items successful
14:55:43 [INFO] Starting netvar scanning: 85 items
14:55:43 [INFO] Found netvar: m_ArmorValue => 0xB378
14:55:43 [INFO] Found netvar: m_Collision => 0x320
14:55:43 [INFO] Found netvar: m_CollisionGroup => 0x474
14:55:43 [INFO] Found netvar: m_Local => 0x2FBC
14:55:43 [INFO] Found netvar: m_MoveType => 0x25B
14:55:43 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31C4
14:55:43 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31C0
14:55:43 [INFO] Found netvar: m_aimPunchAngle => 0x302C
14:55:43 [INFO] Found netvar: m_aimPunchAngleVel => 0x3038
14:55:43 [INFO] Found netvar: m_bGunGameImmunity => 0x3944
14:55:43 [INFO] Found netvar: m_bHasDefuser => 0xB388
14:55:43 [INFO] Found netvar: m_bHasHelmet => 0xB36C
